Source_Key,Prompt_Key,Item,Gloss,List,Role,PDF_Page,Printed_Page,Similarity_Group,Source_Cell,Manual_Form,Record_Type,Review_Method,Review_Status,Confidence,Status,Reason,Installed_Count,Expanded_Forms,Entry_Keys,Language_ID,Dialect_ID,Citation,Review_Note
blair-george2012kondadora,004,4,face,Telugu,comparison control,98,93,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 4 (face), list T]",
blair-george2012kondadora,004,4,face,Adivasi_Oriya,comparison control,98,93,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 4 (face), list O]",
blair-george2012kondadora,005,5,eye,Koraput,target,89,84,1,1kaṇaka,kaṇaka,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,kaṇaka,silkondadora2012:005:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 5 (eye), list K]",
blair-george2012kondadora,005,5,eye,Visakh,target,89,84,1,1kaṇaka,kaṇaka,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,kaṇaka,silkondadora2012:005:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 5 (eye), list V]",
blair-george2012kondadora,005,5,eye,Telugu,comparison control,98,93,1,1kaṇu,kaṇu,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 5 (eye), list T]",
blair-george2012kondadora,005,5,eye,Adivasi_Oriya,comparison control,98,93,,anki,anki,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Adivasi Oriya (Kotia Oriya) comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 5 (eye), list O]",
blair-george2012kondadora,006,6,ear,Koraput,target,89,84,1,1giṭoni,giṭoni,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,giṭoni,silkondadora2012:006:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 6 (ear), list K]",
blair-george2012kondadora,006,6,ear,Visakh,target,89,84,2,2gibi,gibi,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,gibi,silkondadora2012:006:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 6 (ear), list V]",
blair-george2012kondadora,006,6,ear,Telugu,comparison control,98,93,3,3tʃevi,tʃevi,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 6 (ear), list T]",
blair-george2012kondadora,006,6,ear,Adivasi_Oriya,comparison control,98,93,,ka:n,ka:n,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Adivasi Oriya (Kotia Oriya) comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 6 (ear), list O]",
blair-george2012kondadora,007,7,nose,Koraput,target,89,84,1,1mu:ndzi,mu:ndzi,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,mu:ndzi,silkondadora2012:007:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 7 (nose), list K]",
blair-george2012kondadora,007,7,nose,Visakh,target,89,84,1,1mu:ndzi,mu:ndzi,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,mu:ndzi,silkondadora2012:007:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 7 (nose), list V]",
blair-george2012kondadora,007,7,nose,Telugu,comparison control,98,93,2,2muku,muku,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 7 (nose), list T]",
blair-george2012kondadora,007,7,nose,Adivasi_Oriya,comparison control,98,93,,na:k,na:k,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Adivasi Oriya (Kotia Oriya) comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 7 (nose), list O]",
blair-george2012kondadora,008,8,mouth,Koraput,target,89,84,ungrouped,-veju,veju,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,veju,silkondadora2012:008:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 8 (mouth), list K]",
blair-george2012kondadora,008,8,mouth,Visakh,target,89,84,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 8 (mouth), list V]",
blair-george2012kondadora,008,8,mouth,Telugu,comparison control,98,93,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 8 (mouth), list T]",
blair-george2012kondadora,008,8,mouth,Adivasi_Oriya,comparison control,98,93,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 8 (mouth), list O]",
blair-george2012kondadora,009,9,teeth,Koraput,target,89,84,1,1palku,palku,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,palku,silkondadora2012:009:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 9 (teeth), list K]",
blair-george2012kondadora,009,9,teeth,Visakh,target,89,84,1,1palku,palku,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,palku,silkondadora2012:009:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 9 (teeth), list V]",
blair-george2012kondadora,009,9,teeth,Telugu,comparison control,98,93,1,1pal:u,pal:u,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 9 (teeth), list T]",
blair-george2012kondadora,009,9,teeth,Adivasi_Oriya,comparison control,98,93,,da:ṇṭ,da:ṇṭ,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Adivasi Oriya (Kotia Oriya) comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 9 (teeth), list O]",
blair-george2012kondadora,010,10,tongue,Koraput,target,89,84,1,1na:lika,na:lika,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,na:lika,silkondadora2012:010:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 10 (tongue), list K]",
blair-george2012kondadora,010,10,tongue,Visakh,target,89,84,1,1na:lika,na:lika,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,na:lika,silkondadora2012:010:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 10 (tongue), list V]",
blair-george2012kondadora,010,10,tongue,Telugu,comparison control,98,93,1,1naluka,naluka,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 10 (tongue), list T]",
blair-george2012kondadora,010,10,tongue,Adivasi_Oriya,comparison control,98,93,,dzi:b,dzi:b,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Adivasi Oriya (Kotia Oriya) comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 10 (tongue), list O]",
blair-george2012kondadora,011,11,breast,Koraput,target,89,84,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 11 (breast), list K]",
blair-george2012kondadora,011,11,breast,Visakh,target,89,84,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 11 (breast), list V]",
blair-george2012kondadora,011,11,breast,Telugu,comparison control,98,93,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 11 (breast), list T]",
blair-george2012kondadora,011,11,breast,Adivasi_Oriya,comparison control,98,93,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 11 (breast), list O]",
blair-george2012kondadora,012,12,belly,Koraput,target,89,84,1,1poṭa,poṭa,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,poṭa,silkondadora2012:012:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 12 (belly), list K]",
blair-george2012kondadora,012,12,belly,Visakh,target,89,84,1,1poṭa,poṭa,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,poṭa,silkondadora2012:012:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 12 (belly), list V]",
blair-george2012kondadora,012,12,belly,Telugu,comparison control,98,93,1,1poṭa/kaḍupu,poṭa/kaḍupu,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 12 (belly), list T]",
blair-george2012kondadora,012,12,belly,Adivasi_Oriya,comparison control,98,93,,pe:ṭ,pe:ṭ,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Adivasi Oriya (Kotia Oriya) comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 12 (belly), list O]",
blair-george2012kondadora,013,13,arm,Koraput,target,89,84,1,1kiju,kiju,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,kiju,silkondadora2012:013:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 13 (arm), list K]",
blair-george2012kondadora,013,13,arm,Visakh,target,89,84,1,1kiju,kiju,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,kiju,silkondadora2012:013:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 13 (arm), list V]",
blair-george2012kondadora,013,13,arm,Telugu,comparison control,98,93,2,2tʃej,tʃej,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 13 (arm), list T]",
blair-george2012kondadora,013,13,arm,Adivasi_Oriya,comparison control,98,93,,a:ṭ,a:ṭ,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Adivasi Oriya (Kotia Oriya) comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 13 (arm), list O]",
blair-george2012kondadora,014,14,elbow,Koraput,target,89,84,1,1kilomuṇḍi,kilomuṇḍi,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,kilomuṇḍi,silkondadora2012:014:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 14 (elbow), list K]",
blair-george2012kondadora,014,14,elbow,Visakh,target,89,84,1,1kilomuṇḍi,kilomuṇḍi,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,kilomuṇḍi,silkondadora2012:014:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 14 (elbow), list V]",
blair-george2012kondadora,014,14,elbow,Telugu,comparison control,98,93,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 14 (elbow), list T]",
blair-george2012kondadora,014,14,elbow,Adivasi_Oriya,comparison control,98,93,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 14 (elbow), list O]",
blair-george2012kondadora,015,15,palm,Koraput,target,89,84,ungrouped,-dabi,dabi,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,dabi,silkondadora2012:015:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 15 (palm), list K]",
blair-george2012kondadora,015,15,palm,Visakh,target,89,84,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 15 (palm), list V]",
blair-george2012kondadora,015,15,palm,Telugu,comparison control,98,93,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 15 (palm), list T]",
blair-george2012kondadora,015,15,palm,Adivasi_Oriya,comparison control,98,93,,----,,blank,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,source prints ‘----’ (no response),0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 15 (palm), list O]",
blair-george2012kondadora,016,16,finger,Koraput,target,89,84,1,1ɽeska,ɽeska,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,ɽeska,silkondadora2012:016:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 16 (finger), list K]",source IPA retroflex-flap glyph
blair-george2012kondadora,016,16,finger,Visakh,target,89,84,1,1ɽeska,ɽeska,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,ɽeska,silkondadora2012:016:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 16 (finger), list V]",source IPA retroflex-flap glyph
blair-george2012kondadora,016,16,finger,Telugu,comparison control,98,93,2,2vrelu,vrelu,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 16 (finger), list T]",source IPA retroflex-flap glyph
blair-george2012kondadora,016,16,finger,Adivasi_Oriya,comparison control,98,93,,anki,anki,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Adivasi Oriya (Kotia Oriya) comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 16 (finger), list O]",source IPA retroflex-flap glyph
blair-george2012kondadora,017,17,nail,Koraput,target,89,84,1,1go:ru,go:ru,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,go:ru,silkondadora2012:017:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 17 (nail), list K]",
blair-george2012kondadora,017,17,nail,Visakh,target,89,84,1,1go:ru,go:ru,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,go:ru,silkondadora2012:017:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 17 (nail), list V]",
blair-george2012kondadora,017,17,nail,Telugu,comparison control,98,93,1,1go:ru,go:ru,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 17 (nail), list T]",
blair-george2012kondadora,017,17,nail,Adivasi_Oriya,comparison control,98,93,,no:k,no:k,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Adivasi Oriya (Kotia Oriya) comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 17 (nail), list O]",
blair-george2012kondadora,018,18,leg,Koraput,target,89,84,1,1ka:lu,ka:lu,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,ka:lu,silkondadora2012:018:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 18 (leg), list K]",
blair-george2012kondadora,018,18,leg,Visakh,target,89,84,1,1ka:lu,ka:lu,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,ka:lu,silkondadora2012:018:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 18 (leg), list V]",
blair-george2012kondadora,018,18,leg,Telugu,comparison control,98,93,1,1ka:lu,ka:lu,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 18 (leg), list T]",
blair-george2012kondadora,018,18,leg,Adivasi_Oriya,comparison control,98,93,,go:ḍ,go:ḍ,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Adivasi Oriya (Kotia Oriya) comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 18 (leg), list O]",
blair-george2012kondadora,019,19,skin,Koraput,target,89,84,1,1ṭo:lu,ṭo:lu,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,ṭo:lu,silkondadora2012:019:K:1,Konda,sil-konda-dora-1987-koraput,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 19 (skin), list K]",
blair-george2012kondadora,019,19,skin,Visakh,target,89,84,1,1ṭo:lu,ṭo:lu,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,installed,,1,ṭo:lu,silkondadora2012:019:V:1,Konda,sil-konda-dora-1987-visakh,"blair-george2012kondadora[Appendix 9.5, PDF p. 89, printed p. 84, item 19 (skin), list V]",
blair-george2012kondadora,019,19,skin,Telugu,comparison control,98,93,2,2tʃarmamu,tʃarmamu,response,manual cell-by-cell visual transcription from rendered canonical scan; OCR/text layer used only as a locating scaffold,manually_verified,high,excluded,Telugu comparison control,0,,,,,"blair-george2012kondadora[Appendix 9.5, PDF p. 98, printed p. 93, item 19 (skin), list T]",
